rainfall_mm,temperature_celsius,pH,turbidity_NTU,coliform_count_per100ml,dissolved_oxygen_mg_L,total_dissolved_solids_mg_L,month,district_encoded,season_encoded,cases_last_month,cases_2_months_ago,rainfall_last_month
2.6078772291288455,1.0582742367885307,0.9190233809912555,1.7556118004650467,-0.8839888054516338,-0.9318584104515328,-0.18856005643160903,1.3035722838802226,0.43452409462674085,-1.2977713690461001,0.6179822612355672,-0.898287200585961,2.073534833930395
-0.9124420418230733,0.9540683837814725,0.9951730183206183,-0.39537518969392843,0.6337758194690004,-0.7598381342605854,-0.37400538127631106,-1.5932550136313832,0.7242068243779014,1.6222142113076254,-3.070789153888948,-2.896100172085712,-1.2985691529938037
-1.220025392922784,0.5744613478271837,1.360691277501568,-1.0060367504594,0.7123849487502146,-1.4754424832149267,1.445505369175997,-1.013889554129062,1.3035722838802226,0.6488856845230502,-0.24792652165751147,0.17108156839108413,-1.094177992806118
0.19012902746135382,0.6811482925725066,-0.11661168668810235,-0.8115972485241255,-0.1374697863891052,-0.911215977308619,1.2488756662455118,1.5932550136313832,-0.14484136487558028,-1.2977713690461001,-0.67222182527512,-0.5501206246399463,1.061083271963004
0.6523981917594652,0.20477867882594802,1.6652898268190277,1.400152085989623,-0.11113694493948495,-1.0006665209279115,-1.2274915251392102,-0.14484136487558028,0.43452409462674085,-0.324442842261525,-0.6202672983015353,-0.26827149173126774,-0.8794822366814122
0.22052970751190662,0.7431755860290897,-0.19276132401746654,0.41580210744229523,0.30488301045775273,1.421378967840628,-1.642320803022761,0.14484136487558028,-1.5932550136313832,-0.324442842261525,-0.957971723629836,-0.8153903967892908,0.4647172876855709
0.3148115551196668,-0.5420299343913129,-1.2893161015603147,1.5895280592286662,0.7943039361064276,-1.1864484192141351,-1.7680929553476654,1.5932550136313832,-1.013889554129062,-1.2977713690461001,-0.2739037851443038,1.9948112519178278,1.4475556419116236
0.2228147259470788,0.3809361922426442,0.675344541537289,-0.8166607772203566,0.07728159341815026,-1.3240646401668932,-0.46462663104589863,0.7242068243779014,-0.7242068243779014,-0.324442842261525,-0.5336764200122275,0.7264901538287742,-0.42057756131140983
-0.6513538484477378,1.159998998057328,1.4825306972285515,0.44618327961968196,0.022766283947586556,0.416780554885495,-0.17685466694431465,-0.43452409462674085,-1.013889554129062,0.6488856845230502,-0.38647192692040405,-1.0226324062809662,-0.7241129406601318
-0.7139434838459348,-0.9464478877282343,0.11183722529999163,0.09376168236199675,-0.9875192190622487,-1.0832362534995663,1.611291197136994,-0.43452409462674085,-1.5932550136313832,0.6488856845230502,-0.7241763522487047,0.14621252725208309,-0.970222707699636
0.15078697092534427,-0.519700108746943,-0.6801190029253996,-1.2298447188328152,-0.3832754228411996,-1.3378262622621686,0.86252834497793,0.7242068243779014,-1.3035722838802226,-0.324442842261525,0.4880959438016054,-0.21024372907359862,0.011915334181182374
-0.7314288423063833,1.581784593562092,0.3250562098222117,-0.4470231823954857,-1.3984283641966209,0.6300856973622702,0.22206639614641457,-1.3035722838802226,-0.7242068243779014,1.6222142113076254,0.011846113210412148,-0.47551350122294317,-0.7458226233623969
-0.7401715215366077,1.0930095211242175,-0.17753139655159397,0.44922139683742074,0.32756527314818346,-1.4548000500720129,-1.6408967051919623,-1.013889554129062,-1.5932550136313832,0.6488856845230502,-0.6116082104726045,-0.4506444600839421,-0.5119183000541202
-1.0884878099589543,-1.4823637031931123,-1.0913270445039671,-1.5751773759157768,-0.01719538486967461,-0.5946986691172758,1.5799263107659947,-1.5932550136313832,1.5932550136313832,1.6222142113076254,1.9168454355751854,1.555458191795476,2.485118403686704
0.6589552011821335,-0.656160154351425,-0.5430496557325438,1.4082537319035928,0.7061059532844088,-0.6635067795936544,0.21803724130805777,0.7242068243779014,-1.013889554129062,-0.324442842261525,0.13307334281544317,1.1658432139511261,0.011815289560434416
0.03544321426295298,-1.3334981988973125,-0.07092190429048328,-0.07130935313513731,-0.995793864249745,-0.1887308173066399,-0.4160336343315817,-0.14484136487558028,-1.5932550136313832,-0.324442842261525,-1.2696988854713442,-1.1221085708369705,-0.8933884389653517
-0.7093734469755901,0.9540683837814725,0.538275194344433,-1.028316276722817,-0.11254850205970472,0.27916433393273693,-0.11811931494723832,-0.43452409462674085,-0.43452409462674085,0.6488856845230502,-0.36915375126254246,-0.45893414046360914,-0.8991910269687221
-1.1416393257336135,-1.4352229601661088,-0.8628781325158745,-1.485046565122863,-0.16341323277107891,-0.7047916458794822,1.063742948241717,-0.43452409462674085,-0.7242068243779014,0.6488856845230502,0.3062550993940589,-1.1386879315963045,-0.6704890239393292
-0.9574469701332055,1.2964590436618102,1.5434504070920443,0.5504919707620429,-0.8851569906545745,-1.0144281430231876,-0.1522976628864006,-0.7242068243779014,1.013889554129062,0.6488856845230502,-0.10938111639461887,-0.22682308983293267,-0.7752357418622401
0.2589776263993705,0.008772431503145656,-1.7766737804682478,0.9748156755062096,0.9012902309424082,0.20347541240872044,-1.5693444727177002,-0.14484136487558028,0.43452409462674085,-0.324442842261525,0.18502786978902788,-0.061029482239592335,-0.8858850924092693
-1.0282825416235457,0.05839426626841195,-1.6396044332753918,-1.1457901424753787,0.7306378425461623,1.6759689766032309,0.7692673041073502,-1.013889554129062,-0.14484136487558028,0.6488856845230502,-1.00126716277449,-0.5003825423619442,-1.185618776169576
-0.36373957149888064,-1.5964939231532254,1.2540817852404573,0.18389249315491055,0.38212925700220296,1.5039487004122833,0.510046764808603,0.43452409462674085,1.5932550136313832,-0.324442842261525,-0.9926080749455591,0.9834702455984518,-0.33403896436459235
0.9346476428170484,0.6315264578072394,0.538275194344433,-0.2647361493311657,0.4717874713278974,-1.0144281430231876,-1.0694861341074535,1.013889554129062,0.7242068243779014,-1.2977713690461001,-0.33451739994681934,-0.019581080341257252,-0.13945217701018758
1.8020605105339647,-0.30632621925629633,0.492585411946814,-1.050595802986234,1.3380454736918421,1.758538709174885,-1.632734193234947,1.013889554129062,1.3035722838802226,-1.2977713690461001,0.35820962636764364,1.3233471411647995,0.5079365638486057
-0.9450283916811822,-1.0705024746414005,0.6448846866055424,-0.7558984328655832,0.8306150261644992,0.5199927206000637,1.056622459087725,-0.43452409462674085,1.3035722838802226,0.6488856845230502,-0.014131150276380212,-0.40090637780594,-0.8475680026628749
-1.0452711569459134,-0.5742841269887358,-1.4873051586166621,-0.8602071240079442,0.8085655304589945,1.5658759998410243,-0.6370119367593761,-0.43452409462674085,-1.3035722838802226,0.6488856845230502,0.3495505385387128,0.5192481443370988,-0.7924434166308558
-0.8539257001571402,-1.4600338775487425,-1.060867189572222,-0.416642010218099,-1.3345188987190764,1.2218354474591295,0.6937553849815996,-1.013889554129062,-0.14484136487558028,0.6488856845230502,-0.3258583121178885,-0.8568387986876259,-0.6158646610110491
-0.3596662777666171,-0.5990950443713694,0.2032167900952284,-0.7903304279999548,0.029093953796848444,1.1048616596492853,-0.16580922523226851,0.14484136487558028,-0.43452409462674085,-0.324442842261525,0.9556866865638679,0.24568869180808728,0.09425205705659365
-0.6762903539794003,0.9242952829223116,0.17275693516348326,-0.9989478102846765,-0.512992654751067,1.0498151712681816,-1.6898023087471865,-1.5932550136313832,1.013889554129062,1.6222142113076254,-3.070789153888948,-2.896100172085712,-1.2985691529938037
0.21824468907673444,-0.8844205942716512,-0.1318416141539749,0.3398491769988286,2.225233460941807,0.18283297926580658,0.5952147619090356,1.5932550136313832,-0.43452409462674085,-1.2977713690461001,0.9210503352481447,0.7762282361067763,1.3410081208152524
1.4557311946639417,-0.05077377021517461,1.2236219303087124,2.6528690854371995,0.31111333154010273,-1.0901170645472043,1.033107477832834,1.013889554129062,-0.14484136487558028,-1.2977713690461001,-0.4124491904071964,-0.3428786151482709,-0.42648019393552805
-0.8893931602161184,-0.22941237537013365,1.6348299718872799,-1.110345441601761,-1.0196443121431165,-0.6772684016889305,-1.2001210595131333,-1.5932550136313832,0.7242068243779014,1.6222142113076254,-1.408244290734237,2.575088878494519,1.0025571688255606
2.0735803098089995,-0.19715818277271066,-0.19276132401746654,0.7479695899150561,2.100188969843702,0.5888008310764424,-0.5874116513354701,1.013889554129062,-0.43452409462674085,-1.2977713690461001,-0.06608567724996493,0.33687517598442446,-0.2747125042611671
-0.46338624499791475,0.32138999052432393,1.2236219303087124,-0.04599170965398176,-1.295336020037109,0.24476027869454756,-0.6467722170143603,0.43452409462674085,-0.43452409462674085,-0.324442842261525,-0.47306280520971195,0.7264901538287742,0.6922187552659907
-0.9575463187608216,-0.2765531183971371,0.9494832359230005,0.742906061218825,-1.2355152027698568,-0.23689649464010537,-0.129685768060796,-1.013889554129062,1.5932550136313832,0.6488856845230502,-1.2696988854713442,-0.28485085249060177,-1.1830176160301342
1.42503246873054,0.5422071552297599,1.6652898268190277,1.843717199779468,0.35905759924412517,-0.14744595102081218,0.34905424174151284,1.013889554129062,1.013889554129062,-1.2977713690461001,-0.33451739994681934,0.08818476459441396,-0.3105284784888673
2.2923459878198402,-1.2838763641320463,-0.5735095106642889,2.3176634857467,-0.6603786878554119,-1.4135151837861857,0.9372761140481302,1.3035722838802226,-1.013889554129062,-1.2977713690461001,1.3713229023525457,1.149263853191792,1.9410757560603529
0.4024370446771424,1.688471538307415,-0.6648890754595257,-1.4496018642492452,-0.40206373485516156,-1.6199395152153226,-1.1320075022888476,0.43452409462674085,-0.14484136487558028,-0.324442842261525,0.9730048622217295,0.10476412535374799,0.644197337307063
-0.5893603048152379,-1.601456106629752,1.5739102620237895,-0.47335353161588745,-0.539471519351055,-0.8011230005464125,-1.7652100255926346,-0.43452409462674085,-0.43452409462674085,0.6488856845230502,-0.2739037851443038,-0.6247277480569494,-0.7096064706517057
-0.6852317304648571,0.24447614663816122,0.5230452668785591,-0.8126099542633717,-0.3724697097139986,0.4443037990760466,-0.3937690804403186,-0.7242068243779014,-1.013889554129062,0.6488856845230502,-0.09206294073675729,-0.3511682955279379,-0.5717449832612842
-0.9607254748445396,1.7207257309048387,-1.411155521287298,-0.5705732825835247,-1.4415051935550574,0.8640332729819585,1.388680392317796,-1.013889554129062,-0.7242068243779014,0.6488856845230502,0.11575516715758159,-0.5086722227416112,-0.6330723357796648
-1.129121398653974,-1.2119247037224101,1.6043701169555347,0.13933344062807665,-1.4438415639609383,-0.31258541616412183,-0.29439483912533587,-1.013889554129062,-1.5932550136313832,0.6488856845230502,-0.25658560948644227,-0.6744658303349516,-0.6224676059804015
-0.7346079983901013,0.1377892018928384,-1.3502358114238062,0.7388552382618402,0.0038806231667128,0.9534838166012511,-1.5250585035892126,-1.5932550136313832,-1.3035722838802226,1.6222142113076254,1.5704819224179538,0.49437910319809775,0.7058248236876867
1.4063549267386972,-1.2838763641320463,-0.2536810338809582,0.5788477314609369,2.385664228812322,-0.326347038259398,1.5110833375795922,1.013889554129062,-1.013889554129062,-1.2977713690461001,-0.06608567724996493,1.7461208405278172,0.00381171990061331
0.4167432470538731,0.4801798617731768,0.08137737036824513,1.2573605767559057,0.9512301483681211,-1.1589251750235836,-0.7174560971527699,0.14484136487558028,-1.5932550136313832,-0.324442842261525,-0.19597199468392673,0.09647444497408098,0.39928810571653206
-1.0014584121671757,-0.8174311173385416,-1.761443853002375,-1.0252781595050782,-1.208598268718766,0.42366136593313275,-1.2216909315357143,-0.7242068243779014,-0.14484136487558028,0.6488856845230502,-0.7328354400776356,-0.18537468793459758,-0.5272251270285284
-0.7990852577130056,-0.886901686009914,1.1779321479110945,-0.5553826964948314,-1.2007130185989165,0.6025624531717185,-1.0496182326631438,-1.3035722838802226,-0.7242068243779014,1.6222142113076254,-0.5076991565254351,0.04673636269607888,-1.040754165326811
0.4583703220250548,-1.5443909966496954,0.29459635489046654,-0.8399530092230196,-1.162308930052243,-1.4203959948338236,0.6183129340427171,0.43452409462674085,1.3035722838802226,-0.324442842261525,1.076913916168899,-0.2765611721109348,0.6008780165232805
-1.0818314519086698,-0.31128840273282377,1.3454613500356956,-1.101231089948545,-0.30792747725152786,-0.23689649464010537,-1.7372490803781777,-1.5932550136313832,0.43452409462674085,1.6222142113076254,-0.5336764200122275,1.6880930778701482,0.7115273670703094
0.41992240313759094,-0.49985137484083586,0.675344541537289,-0.9746428725427672,0.831004421232146,-0.8699311110227919,-1.3016140805275964,0.7242068243779014,-1.3035722838802226,-0.324442842261525,-0.6808809131040509,-0.011291399961590235,-0.3736566341807076
1.7676858853787643,-0.20956364146402748,-1.3350058839579337,2.4229848826283074,1.4842633215932466,0.6713705636480972,1.056969800022066,1.3035722838802226,-1.5932550136313832,-1.2977713690461001,1.397300165839338,0.19595060953008517,2.3742689638981793
0.3749174748274589,-0.43534298964598994,0.5839649767420507,-0.3173968477719692,2.082033424814666,0.8640332729819585,0.9404021824571998,1.5932550136313832,-1.3035722838802226,-1.2977713690461001,1.6570728007072617,1.2736090588867972,2.4466012246988145
-0.8532302597638268,-1.1722272359101968,0.9494832359230005,-0.5776622227582482,-0.32671578926548994,1.0222919270776298,0.27986392762077006,-0.7242068243779014,0.43452409462674085,0.6488856845230502,-0.048767501592103364,0.04673636269607888,-0.8215564012684557
0.24129357068368942,-0.3236938614241397,-0.9847175522428564,-0.7265299664274429,-0.40371866389266087,-0.7873613784511371,-0.22589920687327503,0.43452409462674085,-1.5932550136313832,-0.324442842261525,0.003187025381481361,-0.8734181594469599,0.25742483349619993
-0.8031585514452693,-1.0183995481378705,1.025632873252366,0.7540458243505334,-0.8900731033836164,0.0176935141224969,-1.501057245026244,-0.7242068243779014,0.14484136487558028,0.6488856845230502,-0.6808809131040509,0.27055773294708835,-0.9468122664446588
-0.42970706023602784,0.6935537512638225,0.5839649767420507,0.5474538535443042,1.4376332622425323,1.1530273369827495,-1.6544082675378302,0.43452409462674085,-0.43452409462674085,-0.324442842261525,-0.914676284485182,-0.41748573856527404,0.6833147840194395
-0.14189408603193832,0.9193330994457859,0.47735548448094145,1.116594479000681,0.5368164476249268,0.27228352288509916,-1.4748330044834925,0.43452409462674085,-1.5932550136313832,-0.324442842261525,-0.6895400009329816,1.2570296981274633,0.19889873035875688
-0.2818763023431438,-0.49985137484083586,1.0408628007182388,0.6315084299017407,0.8790460377030802,-0.16120757311608827,0.6884410686861812,0.7242068243779014,-1.013889554129062,-0.324442842261525,-0.4817218930386427,0.013577641177410815,0.4682188494117427
0.5835495928214486,-0.9662966216343405,-1.274086174094442,1.1368485937856052,0.6105581385605552,-1.0419513872137394,-0.8645897169396509,0.14484136487558028,1.5932550136313832,-0.324442842261525,0.4361414168280207,-0.019581080341257252,-0.4826052261750247
0.3614060614716578,0.07328081669799158,-0.9847175522428564,1.2755892800623378,-0.3291981828217388,0.18971379031344432,1.3483541098407972,-0.14484136487558028,-1.5932550136313832,-0.324442842261525,0.055141552355066084,-1.0889498493183023,-0.6280701047422764
-0.9148264088858619,-1.4302607766895823,0.7667241063325256,-0.1189065228797098,0.17599324306663472,-0.3951551487357767,-0.5168319734773628,-0.43452409462674085,0.43452409462674085,0.6488856845230502,-0.10938111639461887,-0.8402594379282918,-0.925802896087628
-0.4230507021857434,-1.23425452936678,1.101782510581729,1.1652043544844997,-0.13440330023138602,0.7745827293626659,1.213203752288683,0.14484136487558028,-0.14484136487558028,-0.324442842261525,0.02916428886827372,-0.2019540486939316,-0.29752267779165775
-0.06162039491806041,0.24943833011468777,-0.02523212189286422,-0.9543887577578428,1.1733800344606673,0.6438473194575457,1.1102171652565536,0.43452409462674085,0.43452409462674085,-0.324442842261525,1.4059592536682688,-0.41748573856527404,0.5494550814589286
0.4310494494306038,0.7332512190760366,-1.7766737804682478,-0.2151135681081008,-0.9189370127729416,1.44890221203118,-1.1937994545081256,0.7242068243779014,-0.43452409462674085,-0.324442842261525,-1.0965171288927287,-0.409196058185607,-0.43128233573142083
0.620705979549902,-1.6560401248715448,1.5434504070920443,0.4522595140551592,1.2021952694665363,-0.11992270683026117,-0.009297400218178148,0.14484136487558028,1.3035722838802226,-0.324442842261525,-0.31719922428895775,0.24568869180808728,0.13947222563458395
0.5534469586537443,-1.6684455835628615,0.1575270076976107,0.8239225203585228,-0.7253103153855295,-1.0144281430231876,-1.5080735318999339,0.43452409462674085,1.3035722838802226,-0.324442842261525,-0.21329017034178832,0.7347798342084413,0.3391612886471246
-0.808424028708927,1.581784593562092,-1.2131664642309503,0.14642238080280023,0.293639227879449,-1.3791111285479958,1.191286539331761,-0.43452409462674085,-0.14484136487558028,0.6488856845230502,0.42748232899908994,0.038446682316411865,-0.9806273482574036
-0.24362708071091227,1.432919089266294,0.11183722529999163,1.524714891916908,1.0189848901386784,0.23099865659927205,1.4892703269029726,0.43452409462674085,-1.013889554129062,-0.324442842261525,-0.836744494024805,0.18766092915041815,0.6975211201656224
1.8924677616646932,-0.4800026409347297,0.6448846866055424,2.3520954808810717,0.5244531542271385,-0.3676319045452251,-0.9278057669897273,1.013889554129062,-1.013889554129062,-1.2977713690461001,1.154845706629276,-0.41748573856527404,-0.24850081362525253
-1.0684193871804848,-1.1151621259301403,0.492585411946814,-0.8055210140886482,-0.10724299426301608,-0.1887308173066399,1.6188632295056289,-0.7242068243779014,1.3035722838802226,0.6488856845230502,-0.16999473119713437,0.4197719797810946,-1.106583525778841
-0.8507465440734222,-0.8025445669089611,1.3302314225698229,-0.7883050165214623,-1.1847478208253945,-1.3515878843574443,-1.7535741042922086,-1.5932550136313832,-0.43452409462674085,1.6222142113076254,1.7783000303122927,0.9254424829407826,0.2551238072190014
-0.8642579574292234,-0.6387925121835817,-0.3146007437444498,-0.8723595928788987,-0.9036532563678015,-1.1176403087377558,-0.5401385501716492,-0.43452409462674085,0.7242068243779014,0.6488856845230502,-0.3778128390914733,-1.2464537765319756,-0.7041040165105785
0.4453556518073345,1.5569736761794601,0.11183722529999163,0.523148915802395,1.3140490026481033,-1.3447070733098065,-0.9940784172620053,0.14484136487558028,0.7242068243779014,-0.324442842261525,0.18502786978902788,-0.6495967891959505,-0.15736016412403775
0.0457754715350362,-0.9365235207751813,-1.3806956663555527,1.0760862494308319,0.045935290472576266,-1.633701137310598,0.9888909768912145,0.14484136487558028,-1.3035722838802226,-0.324442842261525,0.4015050655122976,0.7928075968661104,-0.34954588058049607
1.0775109693291232,0.20974086230247457,-1.274086174094442,1.748522860290323,-1.5071669368370129,-1.1038786866424803,0.21716888897220507,1.3035722838802226,0.7242068243779014,-1.2977713690461001,1.0249593891953142,0.3285854956047574,1.636840064366397
-0.0035014477625919154,-1.2193679789372003,-0.7714985677206364,1.1783695290947005,1.3177482557907485,-1.6818668146440636,0.26350416961330514,-0.14484136487558028,0.14484136487558028,-0.324442842261525,-1.1311534802084517,-0.32629925438893687,-1.1500028911833715
-0.796601542022601,1.750498831763998,0.44689562954919493,0.4937804493642543,0.7579928460483557,1.517710322507559,-0.4753594659170381,-0.7242068243779014,1.5932550136313832,0.6488856845230502,-0.550994595670089,-0.027870760720924266,-1.1787156973379802
-1.2239993380274314,-0.896826052962968,-0.6039693655960341,0.810757345748322,-0.26962073747176596,-0.9800240877849983,-0.6372203413199805,-0.43452409462674085,1.5932550136313832,0.6488856845230502,-0.308540136460027,-0.8153903967892908,-0.6270696585347987
1.7923243450275783,-0.6884143469488488,-1.7919037079341202,-0.9614776979325662,2.5460949966828377,1.3044051800307839,-0.9887641009665867,1.5932550136313832,1.5932550136313832,-1.2977713690461001,0.16770969413116632,0.09647444497408098,0.24732032680067564
0.45121722083668947,-1.0183995481378705,0.660114614071415,-0.6485516245054839,-0.60255352030985,-0.6635067795936544,0.7200143596177854,-0.14484136487558028,-1.013889554129062,-0.324442842261525,-0.2912219608021654,-1.453695786023651,-0.8361629158976296
-0.751596613712469,-1.0432104655205041,0.050917515436499985,0.12616826601787587,-1.2836541680077025,0.27228352288509916,-0.909049356535309,-0.43452409462674085,1.3035722838802226,0.6488856845230502,-0.67222182527512,0.32029581522509043,-0.9990355584749926
